num: 2 | cnt: 2 | st: 1 | dp[num][cnt][st]: 1
num: 12 | cnt: 4 | st: 3 | dp[num][cnt][st]: 1
num: 12 | cnt: 4 | st: 4 | dp[num][cnt][st]: 0
num: 12 | cnt: 4 | st: 5 | dp[num][cnt][st]: 0
num: 12 | cnt: 4 | st: 6 | dp[num][cnt][st]: 0
num: 12 | cnt: 4 | st: 7 | dp[num][cnt][st]: 0
num: 12 | cnt: 4 | st: 8 | dp[num][cnt][st]: 0
num: 12 | cnt: 4 | st: 9 | dp[num][cnt][st]: 0
num: 12 | cnt: 4 | st: 10 | dp[num][cnt][st]: 0
num: 12 | cnt: 4 | st: 11 | dp[num][cnt][st]: 0
num: 12 | cnt: 5 | st: 1 | dp[num][cnt][st]: 11
num: 12 | cnt: 5 | st: 2 | dp[num][cnt][st]: 2
num: 12 | cnt: 5 | st: 3 | dp[num][cnt][st]: 0
num: 12 | cnt: 5 | st: 4 | dp[num][cnt][st]: 0
num: 12 | cnt: 5 | st: 5 | dp[num][cnt][st]: 0
num: 12 | cnt: 5 | st: 6 | dp[num][cnt][st]: 0
num: 12 | cnt: 5 | st: 7 | dp[num][cnt][st]: 0
num: 12 | cnt: 5 | st: 8 | dp[num][cnt][st]: 0
num: 12 | cnt: 5 | st: 9 | dp[num][cnt][st]: 0
num: 12 | cnt: 5 | st: 10 | dp[num][cnt][st]: 0
num: 12 | cnt: 5 | st: 11 | dp[num][cnt][st]: 0
num: 12 | cnt: 6 | st: 1 | dp[num][cnt][st]: 10
num: 12 | cnt: 6 | st: 2 | dp[num][cnt][st]: 1
num: 12 | cnt: 6 | st: 3 | dp[num][cnt][st]: 0
num: 12 | cnt: 6 | st: 4 | dp[num][cnt][st]: 0
num: 12 | cnt: 6 | st: 5 | dp[num][cnt][st]: 0
num: 12 | cnt: 6 | st: 6 | dp[num][cnt][st]: 0
num: 12 | cnt: 6 | st: 7 | dp[num][cnt][st]: 0
num: 12 | cnt: 6 | st: 8 | dp[num][cnt][st]: 0
num: 12 | cnt: 6 | st: 9 | dp[num][cnt][st]: 0
num: 12 | cnt: 6 | st: 10 | dp[num][cnt][st]: 0
num: 12 | cnt: 6 | st: 11 | dp[num][cnt][st]: 0
num: 12 | cnt: 7 | st: 1 | dp[num][cnt][st]: 7
num: 12 | cnt: 7 | st: 2 | dp[num][cnt][st]: 0
num: 12 | cnt: 7 | st: 3 | dp[num][cnt][st]: 0
num: 12 | cnt: 7 | st: 4 | dp[num][cnt][st]: 0
num: 12 | cnt: 7 | st: 5 | dp[num][cnt][st]: 0
num: 12 | cnt: 7 | st: 6 | dp[num][cnt][st]: 0
num: 12 | cnt: 7 | st: 7 | dp[num][cnt][st]: 0
num: 12 | cnt: 7 | st: 8 | dp[num][cnt][st]: 0
num: 12 | cnt: 7 | st: 9 | dp[num][cnt][st]: 0
num: 12 | cnt: 7 | st: 10 | dp[num][cnt][st]: 0
num: 12 | cnt: 7 | st: 11 | dp[num][cnt][st]: 0
num: 12 | cnt: 8 | st: 1 | dp[num][cnt][st]: 5
num: 12 | cnt: 8 | st: 2 | dp[num][cnt][st]: 0
num: 12 | cnt: 8 | st: 3 | dp[num][cnt][st]: 0
num: 12 | cnt: 8 | st: 4 | dp[num][cnt][st]: 0
num: 12 | cnt: 8 | st: 5 | dp[num][cnt][st]: 0
num: 12 | cnt: 8 | st: 6 | dp[num][cnt][st]: 0
num: 12 | cnt: 8 | st: 7 | dp[num][cnt][st]: 0
num: 12 | cnt: 8 | st: 8 | dp[num][cnt][st]: 0
num: 12 | cnt: 8 | st: 9 | dp[num][cnt][st]: 0
num: 12 | cnt: 8 | st: 10 | dp[num][cnt][st]: 0
num: 12 | cnt: 8 | st: 11 | dp[num][cnt][st]: 0
num: 12 | cnt: 9 | st: 1 | dp[num][cnt][st]: 3
num: 12 | cnt: 9 | st: 2 | dp[num][cnt][st]: 0
num: 12 | cnt: 9 | st: 3 | dp[num][cnt][st]: 0
num: 12 | cnt: 9 | st: 4 | dp[num][cnt][st]: 0
num: 12 | cnt: 9 | st: 5 | dp[num][cnt][st]: 0
num: 12 | cnt: 9 | st: 6 | dp[num][cnt][st]: 0
num: 12 | cnt: 9 | st: 7 | dp[num][cnt][st]: 0
num: 12 | cnt: 9 | st: 8 | dp[num][cnt][st]: 0
num: 12 | cnt: 9 | st: 9 | dp[num][cnt][st]: 0
num: 12 | cnt: 9 | st: 10 | dp[num][cnt][st]: 0
num: 12 | cnt: 9 | st: 11 | dp[num][cnt][st]: 0
num: 12 | cnt: 10 | st: 1 | dp[num][cnt][st]: 2
num: 12 | cnt: 10 | st: 2 | dp[num][cnt][st]: 0
num: 12 | cnt: 10 | st: 3 | dp[num][cnt][st]: 0
num: 12 | cnt: 10 | st: 4 | dp[num][cnt][st]: 0
num: 12 | cnt: 10 | st: 5 | dp[num][cnt][st]: 0
num: 12 | cnt: 10 | st: 6 | dp[num][cnt][st]: 0
num: 12 | cnt: 10 | st: 7 | dp[num][cnt][st]: 0
num: 12 | cnt: 10 | st: 8 | dp[num][cnt][st]: 0
num: 12 | cnt: 10 | st: 9 | dp[num][cnt][st]: 0
num: 12 | cnt: 10 | st: 10 | dp[num][cnt][st]: 0
num: 12 | cnt: 10 | st: 11 | dp[num][cnt][st]: 0
num: 13 | cnt: 2 | st: 1 | dp[num][cnt][st]: 1
num: 13 | cnt: 2 | st: 2 | dp[num][cnt][st]: 1
num: 13 | cnt: 2 | st: 3 | dp[num][cnt][st]: 1
num: 13 | cnt: 2 | st: 4 | dp[num][cnt][st]: 1
num: 13 | cnt: 2 | st: 5 | dp[num][cnt][st]: 1
num: 13 | cnt: 2 | st: 6 | dp[num][cnt][st]: 1
num: 13 | cnt: 2 | st: 7 | dp[num][cnt][st]: 0
num: 13 | cnt: 2 | st: 8 | dp[num][cnt][st]: 0
num: 13 | cnt: 2 | st: 9 | dp[num][cnt][st]: 0
num: 13 | cnt: 2 | st: 10 | dp[num][cnt][st]: 0
num: 13 | cnt: 2 | st: 11 | dp[num][cnt][st]: 0
num: 13 | cnt: 2 | st: 12 | dp[num][cnt][st]: 0
num: 13 | cnt: 3 | st: 1 | dp[num][cnt][st]: 6
num: 13 | cnt: 3 | st: 2 | dp[num][cnt][st]: 4
num: 13 | cnt: 3 | st: 3 | dp[num][cnt][st]: 3
num: 13 | cnt: 3 | st: 4 | dp[num][cnt][st]: 1
num: 13 | cnt: 3 | st: 5 | dp[num][cnt][st]: 0
num: 13 | cnt: 3 | st: 6 | dp[num][cnt][st]: 0
num: 13 | cnt: 3 | st: 7 | dp[num][cnt][st]: 0
num: 13 | cnt: 3 | st: 8 | dp[num][cnt][st]: 0
num: 13 | cnt: 3 | st: 9 | dp[num][cnt][st]: 0
num: 13 | cnt: 3 | st: 10 | dp[num][cnt][st]: 0
num: 13 | cnt: 3 | st: 11 | dp[num][cnt][st]: 0
num: 13 | cnt: 3 | st: 12 | dp[num][cnt][st]: 0
num: 13 | cnt: 4 | st: 1 | dp[num][cnt][st]: 12
num: 13 | cnt: 4 | st: 2 | dp[num][cnt][st]: 5
num: 13 | cnt: 4 | st: 3 | dp[num][cnt][st]: 1
num: 13 | cnt: 4 | st: 4 | dp[num][cnt][st]: 0
num: 13 | cnt: 4 | st: 5 | dp[num][cnt][st]: 0
num: 13 | cnt: 4 | st: 6 | dp[num][cnt][st]: 0
num: 13 | cnt: 4 | st: 7 | dp[num][cnt][st]: 0
num: 13 | cnt: 4 | st: 8 | dp[num][cnt][st]: 0
num: 13 | cnt: 4 | st: 9 | dp[num][cnt][st]: 0
num: 13 | cnt: 4 | st: 10 | dp[num][cnt][st]: 0
num: 13 | cnt: 4 | st: 11 | dp[num][cnt][st]: 0
num: 13 | cnt: 4 | st: 12 | dp[num][cnt][st]: 0
num: 13 | cnt: 5 | st: 1 | dp[num][cnt][st]: 15
num: 13 | cnt: 5 | st: 2 | dp[num][cnt][st]: 3
num: 13 | cnt: 5 | st: 3 | dp[num][cnt][st]: 0
num: 13 | cnt: 5 | st: 4 | dp[num][cnt][st]: 0
num: 13 | cnt: 5 | st: 5 | dp[num][cnt][st]: 0
num: 13 | cnt: 5 | st: 6 | dp[num][cnt][st]: 0
num: 13 | cnt: 5 | st: 7 | dp[num][cnt][st]: 0
num: 13 | cnt: 5 | st: 8 | dp[num][cnt][st]: 0
num: 13 | cnt: 5 | st: 9 | dp[num][cnt][st]: 0
num: 13 | cnt: 5 | st: 10 | dp[num][cnt][st]: 0
num: 13 | cnt: 5 | st: 11 | dp[num][cnt][st]: 0
num: 13 | cnt: 5 | st: 12 | dp[num][cnt][st]: 0
num: 13 | cnt: 6 | st: 1 | dp[num][cnt][st]: 13
num: 13 | cnt: 6 | st: 2 | dp[num][cnt][st]: 1
num: 13 | cnt: 6 | st: 3 | dp[num][cnt][st]: 0
num: 13 | cnt: 6 | st: 4 | dp[num][cnt][st]: 0
num: 13 | cnt: 6 | st: 5 | dp[num][cnt][st]: 0
num: 13 | cnt: 6 | st: 6 | dp[num][cnt][st]: 0
num: 13 | cnt: 6 | st: 7 | dp[num][cnt][st]: 0
num: 13 | cnt: 6 | st: 8 | dp[num][cnt][st]: 0
num: 13 | cnt: 6 | st: 9 | dp[num][cnt][st]: 0
num: 13 | cnt: 6 | st: 10 | dp[num][cnt][st]: 0
num: 13 | cnt: 6 | st: 11 | dp[num][cnt][st]: 0
num: 13 | cnt: 6 | st: 12 | dp[num][cnt][st]: 0
num: 13 | cnt: 7 | st: 1 | dp[num][cnt][st]: 11
num: 13 | cnt: 7 | st: 2 | dp[num][cnt][st]: 0
num: 13 | cnt: 7 | st: 3 | dp[num][cnt][st]: 0
num: 13 | cnt: 7 | st: 4 | dp[num][cnt][st]: 0
num: 13 | cnt: 7 | st: 5 | dp[num][cnt][st]: 0
num: 13 | cnt: 7 | st: 6 | dp[num][cnt][st]: 0
num: 13 | cnt: 7 | st: 7 | dp[num][cnt][st]: 0
num: 13 | cnt: 7 | st: 8 | dp[num][cnt][st]: 0
num: 13 | cnt: 7 | st: 9 | dp[num][cnt][st]: 0
num: 13 | cnt: 7 | st: 10 | dp[num][cnt][st]: 0
num: 13 | cnt: 7 | st: 11 | dp[num][cnt][st]: 0
num: 13 | cnt: 7 | st: 12 | dp[num][cnt][st]: 0
num: 13 | cnt: 8 | st: 1 | dp[num][cnt][st]: 7
num: 13 | cnt: 8 | st: 2 | dp[num][cnt][st]: 0
num: 13 | cnt: 8 | st: 3 | dp[num][cnt][st]: 0
num: 13 | cnt: 8 | st: 4 | dp[num][cnt][st]: 0
num: 13 | cnt: 8 | st: 5 | dp[num][cnt][st]: 0
num: 13 | cnt: 8 | st: 6 | dp[num][cnt][st]: 0
num: 13 | cnt: 8 | st: 7 | dp[num][cnt][st]: 0
num: 13 | cnt: 8 | st: 8 | dp[num][cnt][st]: 0
num: 13 | cnt: 8 | st: 9 | dp[num][cnt][st]: 0
num: 13 | cnt: 8 | st: 10 | dp[num][cnt][st]: 0
num: 13 | cnt: 8 | st: 11 | dp[num][cnt][st]: 0
num: 13 | cnt: 8 | st: 12 | dp[num][cnt][st]: 0
num: 13 | cnt: 9 | st: 1 | dp[num][cnt][st]: 5
num: 13 | cnt: 9 | st: 2 | dp[num][cnt][st]: 0
num: 13 | cnt: 9 | st: 3 | dp[num][cnt][st]: 0
num: 13 | cnt: 9 | st: 4 | dp[num][cnt][st]: 0
num: 13 | cnt: 9 | st: 5 | dp[num][cnt][st]: 0
num: 13 | cnt: 9 | st: 6 | dp[num][cnt][st]: 0
num: 13 | cnt: 9 | st: 7 | dp[num][cnt][st]: 0
num: 13 | cnt: 9 | st: 8 | dp[num][cnt][st]: 0
num: 13 | cnt: 9 | st: 9 | dp[num][cnt][st]: 0
num: 13 | cnt: 9 | st: 10 | dp[num][cnt][st]: 0
num: 13 | cnt: 9 | st: 11 | dp[num][cnt][st]: 0
num: 13 | cnt: 9 | st: 12 | dp[num][cnt][st]: 0
num: 13 | cnt: 10 | st: 1 | dp[num][cnt][st]: 3
num: 13 | cnt: 10 | st: 2 | dp[num][cnt][st]: 0
num: 13 | cnt: 10 | st: 3 | dp[num][cnt][st]: 0
num: 13 | cnt: 10 | st: 4 | dp[num][cnt][st]: 0
num: 13 | cnt: 10 | st: 5 | dp[num][cnt][st]: 0
num: 13 | cnt: 10 | st: 6 | dp[num][cnt][st]: 0
num: 13 | cnt: 10 | st: 7 | dp[num][cnt][st]: 0
num: 13 | cnt: 10 | st: 8 | dp[num][cnt][st]: 0
num: 13 | cnt: 10 | st: 9 | dp[num][cnt][st]: 0
num: 13 | cnt: 10 | st: 10 | dp[num][cnt][st]: 0
num: 13 | cnt: 10 | st: 11 | dp[num][cnt][st]: 0
num: 13 | cnt: 10 | st: 12 | dp[num][cnt][st]: 0
num: 14 | cnt: 2 | st: 1 | dp[num][cnt][st]: 1
num: 14 | cnt: 2 | st: 2 | dp[num][cnt][st]: 1
num: 14 | cnt: 2 | st: 3 | dp[num][cnt][st]: 1
num: 14 | cnt: 2 | st: 4 | dp[num][cnt][st]: 1
num: 14 | cnt: 2 | st: 5 | dp[num][cnt][st]: 1
num: 14 | cnt: 2 | st: 6 | dp[num][cnt][st]: 1
num: 14 | cnt: 2 | st: 7 | dp[num][cnt][st]: 1
num: 14 | cnt: 2 | st: 8 | dp[num][cnt][st]: 0
num: 14 | cnt: 2 | st: 9 | dp[num][cnt][st]: 0
num: 14 | cnt: 2 | st: 10 | dp[num][cnt][st]: 0
num: 14 | cnt: 2 | st: 11 | dp[num][cnt][st]: 0
num: 14 | cnt: 2 | st: 12 | dp[num][cnt][st]: 0
num: 14 | cnt: 2 | st: 13 | dp[num][cnt][st]: 0
num: 14 | cnt: 3 | st: 1 | dp[num][cnt][st]: 12
num: 14 | cnt: 3 | st: 2 | dp[num][cnt][st]: 5
num: 14 | cnt: 3 | st: 3 | dp[num][cnt][st]: 3
num: 14 | cnt: 3 | st: 4 | dp[num][cnt][st]: 2
num: 14 | cnt: 3 | st: 5 | dp[num][cnt][st]: 0
num: 14 | cnt: 3 | st: 6 | dp[num][cnt][st]: 0
num: 14 | cnt: 3 | st: 7 | dp[num][cnt][st]: 0
num: 14 | cnt: 3 | st: 8 | dp[num][cnt][st]: 0
num: 14 | cnt: 3 | st: 9 | dp[num][cnt][st]: 0
num: 14 | cnt: 3 | st: 10 | dp[num][cnt][st]: 0
num: 14 | cnt: 3 | st: 11 | dp[num][cnt][st]: 0
num: 14 | cnt: 3 | st: 12 | dp[num][cnt][st]: 0
num: 14 | cnt: 3 | st: 13 | dp[num][cnt][st]: 0
num: 14 | cnt: 4 | st: 1 | dp[num][cnt][st]: 26
num: 14 | cnt: 4 | st: 2 | dp[num][cnt][st]: 7
num: 14 | cnt: 4 | st: 3 | dp[num][cnt][st]: 2
num: 14 | cnt: 4 | st: 4 | dp[num][cnt][st]: 0
num: 14 | cnt: 4 | st: 5 | dp[num][cnt][st]: 0
num: 14 | cnt: 4 | st: 6 | dp[num][cnt][st]: 0
num: 14 | cnt: 4 | st: 7 | dp[num][cnt][st]: 0
num: 14 | cnt: 4 | st: 8 | dp[num][cnt][st]: 0
num: 14 | cnt: 4 | st: 9 | dp[num][cnt][st]: 0
num: 14 | cnt: 4 | st: 10 | dp[num][cnt][st]: 0
num: 14 | cnt: 4 | st: 11 | dp[num][cnt][st]: 0
num: 14 | cnt: 4 | st: 12 | dp[num][cnt][st]: 0
num: 14 | cnt: 4 | st: 13 | dp[num][cnt][st]: 0
num: 14 | cnt: 5 | st: 1 | dp[num][cnt][st]: 33
num: 14 | cnt: 5 | st: 2 | dp[num][cnt][st]: 5
num: 14 | cnt: 5 | st: 3 | dp[num][cnt][st]: 0
num: 14 | cnt: 5 | st: 4 | dp[num][cnt][st]: 0
num: 14 | cnt: 5 | st: 5 | dp[num][cnt][st]: 0
num: 14 | cnt: 5 | st: 6 | dp[num][cnt][st]: 0
num: 14 | cnt: 5 | st: 7 | dp[num][cnt][st]: 0
num: 14 | cnt: 5 | st: 8 | dp[num][cnt][st]: 0
num: 14 | cnt: 5 | st: 9 | dp[num][cnt][st]: 0
num: 14 | cnt: 5 | st: 10 | dp[num][cnt][st]: 0
num: 14 | cnt: 5 | st: 11 | dp[num][cnt][st]: 0
num: 14 | cnt: 5 | st: 12 | dp[num][cnt][st]: 0
num: 14 | cnt: 5 | st: 13 | dp[num][cnt][st]: 0
num: 14 | cnt: 6 | st: 1 | dp[num][cnt][st]: 31
num: 14 | cnt: 6 | st: 2 | dp[num][cnt][st]: 2
num: 14 | cnt: 6 | st: 3 | dp[num][cnt][st]: 0
num: 14 | cnt: 6 | st: 4 | dp[num][cnt][st]: 0
num: 14 | cnt: 6 | st: 5 | dp[num][cnt][st]: 0
num: 14 | cnt: 6 | st: 6 | dp[num][cnt][st]: 0
num: 14 | cnt: 6 | st: 7 | dp[num][cnt][st]: 0
num: 14 | cnt: 6 | st: 8 | dp[num][cnt][st]: 0
num: 14 | cnt: 6 | st: 9 | dp[num][cnt][st]: 0
num: 14 | cnt: 6 | st: 10 | dp[num][cnt][st]: 0
num: 14 | cnt: 6 | st: 11 | dp[num][cnt][st]: 0
num: 14 | cnt: 6 | st: 12 | dp[num][cnt][st]: 0
num: 14 | cnt: 6 | st: 13 | dp[num][cnt][st]: 0
num: 14 | cnt: 7 | st: 1 | dp[num][cnt][st]: 25
num: 14 | cnt: 7 | st: 2 | dp[num][cnt][st]: 1
num: 14 | cnt: 7 | st: 3 | dp[num][cnt][st]: 0
num: 14 | cnt: 7 | st: 4 | dp[num][cnt][st]: 0
num: 14 | cnt: 7 | st: 5 | dp[num][cnt][st]: 0
num: 14 | cnt: 7 | st: 6 | dp[num][cnt][st]: 0
num: 14 | cnt: 7 | st: 7 | dp[num][cnt][st]: 0
num: 14 | cnt: 7 | st: 8 | dp[num][cnt][st]: 0
num: 14 | cnt: 7 | st: 9 | dp[num][cnt][st]: 0
num: 14 | cnt: 7 | st: 10 | dp[num][cnt][st]: 0
num: 14 | cnt: 7 | st: 11 | dp[num][cnt][st]: 0
num: 14 | cnt: 7 | st: 12 | dp[num][cnt][st]: 0
num: 14 | cnt: 7 | st: 13 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 1 | dp[num][cnt][st]: 18
num: 14 | cnt: 8 | st: 2 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 3 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 4 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 5 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 6 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 7 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 8 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 9 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 10 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 11 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 12 | dp[num][cnt][st]: 0
num: 14 | cnt: 8 | st: 13 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 1 | dp[num][cnt][st]: 12
num: 14 | cnt: 9 | st: 2 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 3 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 4 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 5 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 6 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 7 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 8 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 9 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 10 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 11 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 12 | dp[num][cnt][st]: 0
num: 14 | cnt: 9 | st: 13 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 1 | dp[num][cnt][st]: 8
num: 14 | cnt: 10 | st: 2 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 3 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 4 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 5 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 6 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 7 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 8 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 9 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 10 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 11 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 12 | dp[num][cnt][st]: 0
num: 14 | cnt: 10 | st: 13 | dp[num][cnt][st]: 0
m: 14 | n: 10 | k: 1 | pre(m,n,k): 8
